UPZMUNCC,yr,wk,cases,OUTBREAK,prev_cases,cases_mean,active_weeks,division_lvl,lag1,lag2,roll3,prev_active,wk_sin,wk_cos
ARAIHAZAR,2026,13,2,1,0.0,0.4090909090909091,7,DHAKA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
ARAIHAZAR,2026,14,2,1,2.0,0.4090909090909091,7,DHAKA,2.0,0.0,2.0,1,-0.7557495743542582,-0.6548607339452852
ARAIHAZAR,2026,15,1,0,2.0,0.4090909090909091,7,DHAKA,2.0,2.0,4.0,1,-0.909631995354518,-0.41541501300188716
ARAIHAZAR,2026,16,0,0,1.0,0.4090909090909091,7,DHAKA,1.0,2.0,5.0,1,-0.9898214418809327,-0.14231483827328523
ARAIHAZAR,2026,17,0,0,0.0,0.4090909090909091,7,DHAKA,0.0,1.0,3.0,0,-0.9898214418809328,0.14231483827328487
ARAIHAZAR,2026,18,1,0,0.0,0.4090909090909091,7,DHAKA,0.0,0.0,1.0,0,-0.9096319953545186,0.41541501300188605
ARAIHAZAR,2026,19,1,0,1.0,0.4090909090909091,7,DHAKA,1.0,0.0,1.0,1,-0.7557495743542587,0.6548607339452845
ARAIHAZAR,2026,20,1,0,1.0,0.4090909090909091,7,DHAKA,1.0,1.0,2.0,1,-0.5406408174555974,0.8412535328311812
ARAIHAZAR,2026,21,0,0,1.0,0.4090909090909091,7,DHAKA,1.0,1.0,3.0,1,-0.2817325568414298,0.9594929736144974
ARAIHAZAR,2026,22,0,0,0.0,0.4090909090909091,7,DHAKA,0.0,1.0,2.0,0,-1.133107779529596e-15,1.0
ASHUGANJ,2026,1,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
ASHUGANJ,2026,2,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
ASHUGANJ,2026,3,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
ASHUGANJ,2026,4,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
ASHUGANJ,2026,5,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
ASHUGANJ,2026,6,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
ASHUGANJ,2026,7,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
ASHUGANJ,2026,8,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
ASHUGANJ,2026,9,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
ASHUGANJ,2026,10,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
ASHUGANJ,2026,11,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
ASHUGANJ,2026,12,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
ASHUGANJ,2026,13,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
ASHUGANJ,2026,14,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
ASHUGANJ,2026,15,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
ASHUGANJ,2026,16,1,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
ASHUGANJ,2026,17,2,1,1.0,0.22727272727272727,4,CHITTAGONG,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
ASHUGANJ,2026,18,1,0,2.0,0.22727272727272727,4,CHITTAGONG,2.0,1.0,3.0,1,-0.9096319953545186,0.41541501300188605
ASHUGANJ,2026,19,0,0,1.0,0.22727272727272727,4,CHITTAGONG,1.0,2.0,4.0,1,-0.7557495743542587,0.6548607339452845
ASHUGANJ,2026,20,1,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,1.0,3.0,0,-0.5406408174555974,0.8412535328311812
ASHUGANJ,2026,21,0,0,1.0,0.22727272727272727,4,CHITTAGONG,1.0,0.0,2.0,1,-0.2817325568414298,0.9594929736144974
ASHUGANJ,2026,22,0,0,0.0,0.22727272727272727,4,CHITTAGONG,0.0,1.0,1.0,0,-1.133107779529596e-15,1.0
ASSASUNI,2026,1,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
ASSASUNI,2026,2,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
ASSASUNI,2026,3,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
ASSASUNI,2026,4,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
ASSASUNI,2026,5,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
ASSASUNI,2026,6,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
ASSASUNI,2026,7,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
ASSASUNI,2026,8,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
ASSASUNI,2026,9,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
ASSASUNI,2026,10,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
ASSASUNI,2026,11,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
ASSASUNI,2026,12,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
ASSASUNI,2026,13,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
ASSASUNI,2026,14,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
ASSASUNI,2026,15,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
ASSASUNI,2026,16,1,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.9898214418809327,-0.14231483827328523
ASSASUNI,2026,17,0,0,1.0,0.045454545454545456,1,KHULNA,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
ASSASUNI,2026,18,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,1.0,1.0,0,-0.9096319953545186,0.41541501300188605
ASSASUNI,2026,19,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,1.0,0,-0.7557495743542587,0.6548607339452845
ASSASUNI,2026,20,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
ASSASUNI,2026,21,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
ASSASUNI,2026,22,0,0,0.0,0.045454545454545456,1,KHULNA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
ATGHARIA,2026,1,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
ATGHARIA,2026,2,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
ATGHARIA,2026,3,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
ATGHARIA,2026,4,1,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
ATGHARIA,2026,5,0,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,0.0,1.0,1,0.9898214418809327,0.14231483827328512
ATGHARIA,2026,6,1,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,1.0,1.0,0,0.9898214418809328,-0.142314838273285
ATGHARIA,2026,7,0,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,0.0,2.0,1,0.9096319953545184,-0.4154150130018863
ATGHARIA,2026,8,1,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,1.0,1.0,0,0.7557495743542583,-0.654860733945285
ATGHARIA,2026,9,1,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,0.0,2.0,1,0.5406408174555978,-0.8412535328311811
ATGHARIA,2026,10,0,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,1.0,2.0,1,0.28173255684142967,-0.9594929736144974
ATGHARIA,2026,11,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,1.0,2.0,0,5.66553889764798e-16,-1.0
ATGHARIA,2026,12,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,1.0,0,-0.2817325568414294,-0.9594929736144975
ATGHARIA,2026,13,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
ATGHARIA,2026,14,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
ATGHARIA,2026,15,1,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
ATGHARIA,2026,16,0,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,0.0,1.0,1,-0.9898214418809327,-0.14231483827328523
ATGHARIA,2026,17,1,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,1.0,1.0,0,-0.9898214418809328,0.14231483827328487
ATGHARIA,2026,18,0,0,1.0,0.2727272727272727,6,RAJSHAHI,1.0,0.0,2.0,1,-0.9096319953545186,0.41541501300188605
ATGHARIA,2026,19,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,1.0,1.0,0,-0.7557495743542587,0.6548607339452845
ATGHARIA,2026,20,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,1.0,0,-0.5406408174555974,0.8412535328311812
ATGHARIA,2026,21,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
ATGHARIA,2026,22,0,0,0.0,0.2727272727272727,6,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
ATPARA,2026,1,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
ATPARA,2026,2,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
ATPARA,2026,3,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
ATPARA,2026,4,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
ATPARA,2026,5,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
ATPARA,2026,6,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
ATPARA,2026,7,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
ATPARA,2026,8,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
ATPARA,2026,9,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
ATPARA,2026,10,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
ATPARA,2026,11,1,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
ATPARA,2026,12,0,0,1.0,0.2727272727272727,4,MYMENSINGH,1.0,0.0,1.0,1,-0.2817325568414294,-0.9594929736144975
ATPARA,2026,13,3,1,0.0,0.2727272727272727,4,MYMENSINGH,0.0,1.0,1.0,0,-0.5406408174555976,-0.8412535328311812
ATPARA,2026,14,1,0,3.0,0.2727272727272727,4,MYMENSINGH,3.0,0.0,4.0,1,-0.7557495743542582,-0.6548607339452852
ATPARA,2026,15,0,0,1.0,0.2727272727272727,4,MYMENSINGH,1.0,3.0,4.0,1,-0.909631995354518,-0.41541501300188716
ATPARA,2026,16,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,1.0,4.0,0,-0.9898214418809327,-0.14231483827328523
ATPARA,2026,17,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,1.0,0,-0.9898214418809328,0.14231483827328487
ATPARA,2026,18,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,-0.9096319953545186,0.41541501300188605
ATPARA,2026,19,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,-0.7557495743542587,0.6548607339452845
ATPARA,2026,20,1,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
ATPARA,2026,21,0,0,1.0,0.2727272727272727,4,MYMENSINGH,1.0,0.0,1.0,1,-0.2817325568414298,0.9594929736144974
ATPARA,2026,22,0,0,0.0,0.2727272727272727,4,MYMENSINGH,0.0,1.0,1.0,0,-1.133107779529596e-15,1.0
ATRAI,2026,1,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
ATRAI,2026,2,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
ATRAI,2026,3,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
ATRAI,2026,4,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
ATRAI,2026,5,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
ATRAI,2026,6,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
ATRAI,2026,7,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
ATRAI,2026,8,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
ATRAI,2026,9,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
ATRAI,2026,10,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
ATRAI,2026,11,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
ATRAI,2026,12,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
ATRAI,2026,13,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
ATRAI,2026,14,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542582,-0.6548607339452852
ATRAI,2026,15,1,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.909631995354518,-0.41541501300188716
ATRAI,2026,16,0,0,1.0,0.045454545454545456,1,RAJSHAHI,1.0,0.0,1.0,1,-0.9898214418809327,-0.14231483827328523
ATRAI,2026,17,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,1.0,1.0,0,-0.9898214418809328,0.14231483827328487
ATRAI,2026,18,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,1.0,0,-0.9096319953545186,0.41541501300188605
ATRAI,2026,19,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.7557495743542587,0.6548607339452845
ATRAI,2026,20,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
ATRAI,2026,21,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
ATRAI,2026,22,0,0,0.0,0.045454545454545456,1,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
AUSTAGRAM,2026,1,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
AUSTAGRAM,2026,2,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
AUSTAGRAM,2026,3,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
AUSTAGRAM,2026,4,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
AUSTAGRAM,2026,5,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
AUSTAGRAM,2026,6,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
AUSTAGRAM,2026,7,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
AUSTAGRAM,2026,8,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
AUSTAGRAM,2026,9,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
AUSTAGRAM,2026,10,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
AUSTAGRAM,2026,11,1,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
AUSTAGRAM,2026,12,0,0,1.0,0.22727272727272727,3,DHAKA,1.0,0.0,1.0,1,-0.2817325568414294,-0.9594929736144975
AUSTAGRAM,2026,13,1,0,0.0,0.22727272727272727,3,DHAKA,0.0,1.0,1.0,0,-0.5406408174555976,-0.8412535328311812
AUSTAGRAM,2026,14,0,0,1.0,0.22727272727272727,3,DHAKA,1.0,0.0,2.0,1,-0.7557495743542582,-0.6548607339452852
AUSTAGRAM,2026,15,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,1.0,1.0,0,-0.909631995354518,-0.41541501300188716
AUSTAGRAM,2026,16,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,1.0,0,-0.9898214418809327,-0.14231483827328523
AUSTAGRAM,2026,17,3,1,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,-0.9898214418809328,0.14231483827328487
AUSTAGRAM,2026,18,0,0,3.0,0.22727272727272727,3,DHAKA,3.0,0.0,3.0,1,-0.9096319953545186,0.41541501300188605
AUSTAGRAM,2026,19,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,3.0,3.0,0,-0.7557495743542587,0.6548607339452845
AUSTAGRAM,2026,20,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,3.0,0,-0.5406408174555974,0.8412535328311812
AUSTAGRAM,2026,21,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
AUSTAGRAM,2026,22,0,0,0.0,0.22727272727272727,3,DHAKA,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
BABUGANJ,2026,1,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
BABUGANJ,2026,2,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
BABUGANJ,2026,3,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
BABUGANJ,2026,4,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
BABUGANJ,2026,5,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
BABUGANJ,2026,6,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
BABUGANJ,2026,7,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
BABUGANJ,2026,8,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
BABUGANJ,2026,9,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
BABUGANJ,2026,10,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
BABUGANJ,2026,11,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
BABUGANJ,2026,12,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
BABUGANJ,2026,13,2,1,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
BABUGANJ,2026,14,1,0,2.0,0.4090909090909091,6,BARISAL,2.0,0.0,2.0,1,-0.7557495743542582,-0.6548607339452852
BABUGANJ,2026,15,1,0,1.0,0.4090909090909091,6,BARISAL,1.0,2.0,3.0,1,-0.909631995354518,-0.41541501300188716
BABUGANJ,2026,16,1,0,1.0,0.4090909090909091,6,BARISAL,1.0,1.0,4.0,1,-0.9898214418809327,-0.14231483827328523
BABUGANJ,2026,17,2,1,1.0,0.4090909090909091,6,BARISAL,1.0,1.0,3.0,1,-0.9898214418809328,0.14231483827328487
BABUGANJ,2026,18,0,0,2.0,0.4090909090909091,6,BARISAL,2.0,1.0,4.0,1,-0.9096319953545186,0.41541501300188605
BABUGANJ,2026,19,2,1,0.0,0.4090909090909091,6,BARISAL,0.0,2.0,3.0,0,-0.7557495743542587,0.6548607339452845
BABUGANJ,2026,20,0,0,2.0,0.4090909090909091,6,BARISAL,2.0,0.0,4.0,1,-0.5406408174555974,0.8412535328311812
BABUGANJ,2026,21,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,2.0,2.0,0,-0.2817325568414298,0.9594929736144974
BABUGANJ,2026,22,0,0,0.0,0.4090909090909091,6,BARISAL,0.0,0.0,2.0,0,-1.133107779529596e-15,1.0
BADALGACHHI,2026,1,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
BADALGACHHI,2026,2,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
BADALGACHHI,2026,3,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
BADALGACHHI,2026,4,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
BADALGACHHI,2026,5,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
BADALGACHHI,2026,6,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
BADALGACHHI,2026,7,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.9096319953545184,-0.4154150130018863
BADALGACHHI,2026,8,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.7557495743542583,-0.654860733945285
BADALGACHHI,2026,9,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.5406408174555978,-0.8412535328311811
BADALGACHHI,2026,10,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,0.28173255684142967,-0.9594929736144974
BADALGACHHI,2026,11,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,5.66553889764798e-16,-1.0
BADALGACHHI,2026,12,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414294,-0.9594929736144975
BADALGACHHI,2026,13,1,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555976,-0.8412535328311812
BADALGACHHI,2026,14,0,0,1.0,0.09090909090909091,2,RAJSHAHI,1.0,0.0,1.0,1,-0.7557495743542582,-0.6548607339452852
BADALGACHHI,2026,15,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,1.0,1.0,0,-0.909631995354518,-0.41541501300188716
BADALGACHHI,2026,16,1,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,1.0,0,-0.9898214418809327,-0.14231483827328523
BADALGACHHI,2026,17,0,0,1.0,0.09090909090909091,2,RAJSHAHI,1.0,0.0,1.0,1,-0.9898214418809328,0.14231483827328487
BADALGACHHI,2026,18,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,1.0,1.0,0,-0.9096319953545186,0.41541501300188605
BADALGACHHI,2026,19,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,1.0,0,-0.7557495743542587,0.6548607339452845
BADALGACHHI,2026,20,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.5406408174555974,0.8412535328311812
BADALGACHHI,2026,21,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-0.2817325568414298,0.9594929736144974
BADALGACHHI,2026,22,0,0,0.0,0.09090909090909091,2,RAJSHAHI,0.0,0.0,0.0,0,-1.133107779529596e-15,1.0
BADARGANJ,2026,1,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.28173255684142967,0.9594929736144974
BADARGANJ,2026,2,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.5406408174555976,0.8412535328311812
BADARGANJ,2026,3,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.7557495743542583,0.6548607339452851
BADARGANJ,2026,4,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9096319953545183,0.41541501300188644
BADARGANJ,2026,5,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9898214418809327,0.14231483827328512
BADARGANJ,2026,6,0,0,0.0,0.045454545454545456,1,RANGPUR,0.0,0.0,0.0,0,0.9898214418809328,-0.142314838273285
